time,command,vx,vy,vz,yawRate,x,y,z,roll,pitch,yaw,lat,lon,alt
1770645242.3736691,up,0.0,0.0,-50,0.0,53.294071197509766,31.43889617919922,-25.97987174987793,0.008526443894884262,-0.0012293157420250592,0.3302826692408058,47.64194651956788,-122.1397472182134,146.4078826904297
1770645242.4352918,up,0.0,0.0,-50,0.0,53.318729400634766,31.451576232910156,-26.426225662231445,0.008422493091096077,-0.001212270764622686,0.33028280726548526,47.64194675115498,-122.13974704203012,146.85401916503906
1770645242.5003939,up,0.0,0.0,-50,0.0,53.34309005737305,31.4641056060791,-26.872623443603516,0.008320092381669331,-0.001197357371272866,0.33028292558117817,47.641946979894385,-122.13974686800447,147.3002166748047
1770645242.5639281,up,0.0,0.0,-50,0.0,53.36829376220703,31.477069854736328,-27.3403263092041,0.00821375717847927,-0.001183508888469958,0.33028300603523675,47.641947205854734,-122.1397466960857,147.74647521972656
1770645242.6260664,up,0.0,0.0,-50,0.0,53.390926361083984,31.488712310791016,-27.76555061340332,0.008118627843957425,-0.0011696601834600478,0.33028292160205736,47.64194742903599,-122.13974652624837,148.19281005859375
1770645242.6878116,up,0.0,0.0,-50,0.0,53.41440200805664,31.500789642333984,-28.212064743041992,0.00801968489599601,-0.0011574096895840946,0.3302830329395858,47.64194764950679,-122.13974635846714,148.63919067382812
1770645242.7513688,up,0.0,0.0,-50,0.0,53.43650436401367,31.512157440185547,-28.637332916259766,0.007926701706205349,-0.0011488877794428186,0.3302830233409215,47.64194786730147,-122.1397461927166,149.08560180664062
1770645242.8129253,up,0.0,0.0,-50,0.0,53.45833969116211,31.523393630981445,-29.062633514404297,0.007835030172715777,-0.0011414304971211209,0.33028313525255015,47.641948082419994,-122.13974602897142,149.53207397460938
1770645242.8754933,up,0.0,0.0,-50,0.0,53.48206329345703,31.53560447692871,-29.530466079711914,0.007735132311201033,-0.0011270498155346335,0.3302832367141212,47.641948294931,-122.13974586723154,149.9785614013672
1770645242.93704,up,0.0,0.0,-50,0.0,53.50443649291992,31.547115325927734,-29.97707176208496,0.007640957255586096,-0.0011158643453442415,0.330283361651349,47.64194850486879,-122.13974570744622,150.4250946044922
1770645243.0116878,up,0.0,0.0,-50,0.0,53.52653121948242,31.558488845825195,-30.423675537109375,0.007547854824932934,-0.001104146652499826,0.33028345864114644,47.641948780737344,-122.13974549741131,151.02049255371094
1770645243.0773787,up,0.0,0.0,-50,0.0,53.55352020263672,31.57237434387207,-30.97661781311035,0.007434606433507186,-0.0010796453914078531,0.33028369941722635,47.6419489847396,-122.13974534209356,151.46705627441406
1770645243.1517968,up,0.0,0.0,-50,0.0,53.573997497558594,31.582916259765625,-31.40196418762207,0.007348418561589085,-0.0010705912684234476,0.3302839034115576,47.64194918623725,-122.13974518865419,151.91366577148438
1770645243.2044625,up,0.0,0.0,-50,0.0,53.59626007080078,31.59437370300293,-31.8698787689209,0.007254957874486196,-0.001056742117734342,0.33028400212547127,47.64194938529894,-122.13974503706783,152.3602752685547
1770645243.2663193,up,0.0,0.0,-50,0.0,53.61723327636719,31.605175018310547,-32.316497802734375,0.0071667421030592905,-0.0010460894261669555,0.33028398803267545,47.64194958192466,-122.13974488735988,152.80686950683594
1770645243.32846,up,0.0,0.0,-50,0.0,53.63599395751953,31.61483383178711,-32.7205696105957,0.007087945268495451,-0.0010391652574424804,0.3302840791327682,47.64194977614873,-122.1397447394288,153.25347900390625
1770645243.3904738,up,0.0,0.0,-50,0.0,53.656494140625,31.62538719177246,-33.16717529296875,0.007001876344171038,-0.0010274471489973521,0.3302842256101158,47.64194996803974,-122.13974459327459,153.7001190185547
1770645243.4527545,up,0.0,0.0,-50,0.0,53.67769241333008,31.63630485534668,-33.635047912597656,0.006912827434910289,-0.0010141313117879361,0.3302843632866883,47.64195015756341,-122.13974444892258,154.14675903320312
1770645243.5166807,up,0.0,0.0,-50,0.0,53.69674301147461,31.6461124420166,-34.060386657714844,0.006832837362317696,-0.001004011149072736,0.330284570610571,47.64195034478834,-122.13974430629672,154.59336853027344
1770645243.5797176,up,0.0,0.0,-50,0.0,53.71649169921875,31.656286239624023,-34.50699234008789,0.006749748562811066,-0.0009917606738034685,0.3302845352852834,47.64195052971455,-122.13974416539695,155.0399627685547
1770645243.6404357,up,0.0,0.0,-50,0.0,53.73600769042969,31.666337966918945,-34.95359802246094,0.006667851670498847,-0.0009795101650157407,0.3302847176927941,47.641950651763544,-122.13974407241142,155.33770751953125
1770645243.7044418,up,0.0,0.0,-50,0.0,53.75620651245117,31.676734924316406,-35.421470642089844,0.006583213140185846,-0.0009667273065929957,0.3302848258569573,47.64195089291091,-122.13974388867413,155.9331817626953
1770645243.7661178,up,0.0,0.0,-50,0.0,53.77524185180664,31.68653678894043,-35.86807632446289,0.006503342750918612,-0.0009550093936003773,0.33028485307104466,47.641951012009294,-122.13974379794777,156.2309112548828
1770645243.839551,up,0.0,0.0,-50,0.0,53.79315948486328,31.695768356323242,-36.29341506958008,0.0064280027108680965,-0.0009427587300363577,0.33028500856444337,47.641951247255456,-122.13974361862726,156.82638549804688
1770645243.9065824,up,0.0,0.0,-50,0.0,53.81525802612305,31.707149505615234,-36.82508850097656,0.00633549596398987,-0.0009305083291376204,0.33028517294398047,47.64195142127125,-122.13974348607874,157.2729949951172
1770645243.969252,up,0.0,0.0,-50,0.0,53.83357238769531,31.716588973999023,-37.27168273925781,0.0062584868344543335,-0.0009193231787592664,0.3302850765945516,47.641951593125576,-122.1397433551294,157.7196044921875
1770645244.0318644,up,0.0,0.0,-50,0.0,53.8525276184082,31.72635269165039,-37.739471435546875,0.006179212493917079,-0.0009076053912286768,0.33028522857893156,47.64195176292132,-122.13974322570309,158.1662139892578
1770645244.0905359,up,0.0,0.0,-50,0.0,53.86954879760742,31.73512077331543,-38.16473388671875,0.006107686745280501,-0.0008964197422492464,0.3302854267598674,47.6419519306585,-122.13974309787596,158.61280822753906
1770645244.1547837,up,0.0,0.0,-50,0.0,53.886375427246094,31.74378776550293,-38.58999252319336,0.006037234588925789,-0.0008852346737237103,0.33028536522970564,47.641952096337114,-122.13974297157183,159.05941772460938
1770645244.2154982,up,0.0,0.0,-50,0.0,53.903831481933594,31.752784729003906,-39.036521911621094,0.005964038943477109,-0.0008740491579488532,0.33028543867425475,47.641952259991484,-122.13974284681613,159.50596618652344
1770645244.2797987,up,0.0,0.0,-50,0.0,53.921897888183594,31.7620906829834,-39.504310607910156,0.005888341940898122,-0.0008633963609181509,0.33028543496620155,47.64195242169021,-122.13974272358345,159.95249938964844
1770645244.3408313,up,0.0,0.0,-50,0.0,53.937313079833984,31.77003288269043,-39.90830993652344,0.005823850073506505,-0.0008527439497244266,0.33028557967470296,47.641952581433294,-122.13974260182302,160.39903259277344
1770645244.4040785,up,0.0,0.0,-50,0.0,53.95414733886719,31.778715133666992,-40.35479736328125,0.005753159740277609,-0.0008426245051352076,0.33028571975271176,47.64195273922076,-122.13974248150947,160.84555053710938
1770645244.4663775,up,0.0,0.0,-50,0.0,53.97079086303711,31.78728675842285,-40.80124282836914,0.005683779578600103,-0.0008325043101397159,0.33028576155761064,47.6419528951212,-122.1397423626428,161.29208374023438
1770645244.5294409,up,0.0,0.0,-50,0.0,53.98722457885742,31.79575538635254,-41.24768829345703,0.005614876697258823,-0.0008223842991055927,0.3302859151915439,47.641953049168926,-122.13974224524839,161.7386016845703
1770645244.592286,up,0.0,0.0,-50,0.0,54.00345993041992,31.80412483215332,-41.69413375854492,0.005546807567769763,-0.0008122644114864882,0.3302859268434505,47.64195320126104,-122.13974212922467,162.18511962890625
1770645244.6548903,up,0.0,0.0,-50,0.0,54.0202522277832,31.812782287597656,-42.16183853149414,0.005476474142593836,-0.0008021443050787407,0.3302859869962752,47.64195335156905,-122.13974201462247,162.63156127929688
1770645244.7180624,up,0.0,0.0,-50,0.0,54.03458786010742,31.820175170898438,-42.565765380859375,0.005416512058944669,-0.0007941546265876777,0.3302860716489074,47.64195350002435,-122.13974190141637,163.07801818847656
1770645244.7797198,up,0.0,0.0,-50,0.0,54.050994873046875,31.828632354736328,-43.03340148925781,0.005347966028002704,-0.0007840347857268269,0.3302861328697472,47.641953646695576,-122.1397417895556,163.5244598388672
1770645244.842386,up,0.0,0.0,-50,0.0,54.06498718261719,31.835845947265625,-43.437259674072266,0.0052893151104827065,-0.000776045161027967,0.33028611294939764,47.64195379154839,-122.13974167906558,163.9709014892578
1770645244.9068832,up,0.0,0.0,-50,0.0,54.08100891113281,31.84410858154297,-43.90488052368164,0.005222319953037279,-0.0007664579041206845,0.3302862047301318,47.64195393472005,-122.13974156987008,164.41734313964844
1770645244.9683874,up,0.0,0.0,-50,0.0,54.096107482910156,31.85188865661621,-44.35124588012695,0.005159258483687374,-0.0007574030400045479,0.3302863405377676,47.64195407610763,-122.13974146201997,164.86375427246094
1770645245.029615,up,0.0,0.0,-50,0.0,54.11102294921875,31.85957908630371,-44.797611236572266,0.0050969118514353085,-0.0007483485333073472,0.3302862783920714,47.641954215779734,-122.1397413554644,165.31011962890625
1770645245.090545,up,0.0,0.0,-50,0.0,54.125057220458984,31.8668212890625,-45.22269821166992,0.00503790285351358,-0.0007403590237504631,0.3302864136254479,47.641954307945255,-122.13974128514656,165.60769653320312
1770645245.1534534,up,0.0,0.0,-50,0.0,54.13962936401367,31.874332427978516,-45.668983459472656,0.004977107275616053,-0.0007313038509529038,0.33028645774221965,47.641954444804,-122.13974118072322,166.05406188964844
1770645245.2156608,up,0.0,0.0,-50,0.0,54.154022216796875,31.881752014160156,-46.11526870727539,0.004916905534157996,-0.0007227822867610727,0.3302864884832597,47.6419545800502,-122.13974107756907,166.50042724609375
1770645245.2783585,up,0.0,0.0,-50,0.0,54.168235778808594,31.88908576965332,-46.56155014038086,0.00485754027731867,-0.0007142601653958165,0.3302865506580301,47.64195471361524,-122.13974097568413,166.94679260253906
1770645245.339974,up,0.0,0.0,-50,0.0,54.18161392211914,31.895986557006836,-46.98658752441406,0.00480163043670811,-0.0007057379878298972,0.33028659584210657,47.641954845567746,-122.1397408749668,167.3931121826172
1770645245.4029703,up,0.0,0.0,-50,0.0,54.19550323486328,31.903146743774414,-47.43286895751953,0.004743576025521888,-0.0006972157190686045,0.3302867641097288,47.64195497594203,-122.13974077546791,167.8394012451172
1770645245.4656212,up,0.0,0.0,-50,0.0,54.2092170715332,31.910221099853516,-47.87907791137695,0.004686236207693868,-0.0006886937191119244,0.33028674682190534,47.64195510473807,-122.13974067721284,168.28567504882812
1770645245.5273964,up,0.0,0.0,-50,0.0,54.2227668762207,31.917211532592773,-48.32528305053711,0.004629730373129364,-0.0006807041410966544,0.3302867721924812,47.641955231990195,-122.13974058012539,168.73196411132812
1770645245.5894814,up,0.0,0.0,-50,0.0,54.23615646362305,31.924116134643555,-48.771488189697266,0.004573701622144535,-0.0006721819247998257,0.33028684851725165,47.64195535773271,-122.1397404842056,169.17825317382812
1770645245.653019,up,0.0,0.0,-50,0.0,54.2493782043457,31.930936813354492,-49.21769332885742,0.004518508389956169,-0.0006641923173926829,0.33028683111666324,47.6419554819313,-122.13974038942808,169.62449645996094
1770645245.7165015,up,0.0,0.0,-50,0.0,54.26244354248047,31.93767738342285,-49.66389465332031,0.004463910551601732,-0.0006562032144804544,0.3302868140139721,47.64195560462029,-122.13974029576744,170.07070922851562
1770645245.7769136,up,0.0,0.0,-50,0.0,54.27473831176758,31.944021224975586,-50.08878707885742,0.004412531489971236,-0.0006487461835840536,0.33028695203928804,47.64195572579966,-122.13974020327447,170.5169219970703
1770645245.85099,up,0.0,0.0,-50,0.0,54.287498474121094,31.95060157775879,-50.534915924072266,0.004359245008913498,-0.0006407565868185363,0.33028690457174725,47.6419558851535,-122.13974008167656,171.1118621826172
1770645245.9173512,up,0.0,0.0,-50,0.0,54.30308532714844,31.958641052246094,-51.08726119995117,0.004294275500848949,-0.0006317021033942153,0.3302870098056156,47.64195600297055,-122.13973999174732,171.5580596923828
1770645245.9826941,up,0.0,0.0,-50,0.0,54.31608581542969,31.96535301208496,-51.55462646484375,0.0042399156245775185,-0.0006237123151379124,0.33028711698182567,47.641956119346624,-122.1397399029096,172.00421142578125
1770645246.0432413,up,0.0,0.0,-50,0.0,54.32719039916992,31.971078872680664,-51.95826721191406,0.004193663373671864,-0.000616788108295842,0.33028713213992217,47.64195623431601,-122.13973981513797,172.45034790039062
1770645246.1180985,up,0.0,0.0,-50,0.0,54.33988571166992,31.977630615234375,-52.425559997558594,0.004140733691771322,-0.0006093313040836413,0.3302871273931187,47.64195634791303,-122.13973972843249,172.89646911621094
1770645246.1846437,up,0.0,0.0,-50,0.0,54.35469055175781,31.985267639160156,-52.977806091308594,0.004078864336495436,-0.0006002764160959959,0.33028723408512994,47.64195649724854,-122.13973961442431,173.49130249023438
1770645246.2472658,up,0.0,0.0,-50,0.0,54.36592483520508,31.991065979003906,-53.402610778808594,0.004032014972903516,-0.0005933520810579771,0.3302873421224161,47.641956607689096,-122.13973953013027,173.9374237060547
1770645246.3089628,up,0.0,0.0,-50,0.0,54.37702941894531,31.996801376342773,-53.827415466308594,0.003985642606921052,-0.0005864279651764427,0.33028735740940907,47.641956680538456,-122.1397394745096,174.23480224609375
1770645246.3716416,up,0.0,0.0,-50,0.0,54.38909912109375,32.00303268432617,-54.294700622558594,0.003935456039054395,-0.0005795036364735361,0.33028743337378813,47.641956788748914,-122.13973939189084,174.68084716796875
1770645246.433381,up,0.0,0.0,-50,0.0,54.39994430541992,32.00862503051758,-54.71943664550781,0.0038901561632332686,-0.0005725792844513025,0.33028733762105367,47.64195689568994,-122.13973931026209,175.12689208984375
1770645246.4957342,up,0.0,0.0,-50,0.0,54.41065979003906,32.014156341552734,-55.144168853759766,0.003845333712684465,-0.0005661877976626573,0.3302873835638921,47.64195700125857,-122.13973922959791,175.57293701171875
1770645246.5582492,up,0.0,0.0,-50,0.0,54.42282485961914,32.02043914794922,-55.632606506347656,0.0037945506909876493,-0.0005587312237533229,0.33028747899876376,47.64195710559206,-122.13973914992368,176.01898193359375
1770645246.6210165,up,0.0,0.0,-50,0.0,54.432762145996094,32.025569915771484,-56.03609848022461,0.003753303995537553,-0.0005528723117711055,0.33028738278932585,47.64195720869044,-122.13973907111252,176.4650115966797
1770645246.6910694,idle,0.0,0.0,0.0,0.0,54.44361114501953,32.03117752075195,-56.48206329345703,0.0037080043217567267,-0.00054594776593681,0.33028753505789293,47.641957344165,-122.13973896768933,177.05963134765625
1770645246.7445452,idle,0.0,0.0,0.0,0.0,54.45486831665039,32.03696823120117,-56.93574523925781,0.010355113543526799,-0.0015568833526640002,0.33028046472786066,47.64195741111317,-122.13973891653619,177.35693359375
1770645246.8065932,idle,0.0,0.0,0.0,0.0,54.46463394165039,32.041969299316406,-57.29186248779297,0.016690374976589966,-0.002492186996326492,0.33026853513768617,47.64195751050614,-122.13973884066952,177.8029022216797
1770645246.8839602,idle,0.0,0.0,0.0,0.0,54.475887298583984,32.04775619506836,-57.66537094116211,0.02296674037948763,-0.003399790337837361,0.33025132493085724,47.64195764114307,-122.13973874085085,178.39752197265625
1770645246.9471352,idle,0.0,0.0,0.0,0.0,54.489070892333984,32.0545654296875,-58.058128356933594,0.028405545317105377,-0.004190749802556414,0.3302324735800842,47.64195773786043,-122.13973866711595,178.8368682861328
1770645247.0107663,idle,0.0,0.0,0.0,0.0,54.4995002746582,32.05995559692383,-58.34030532836914,0.03119647756746277,-0.004596083709269056,0.3302215089551518,47.641957834752226,-122.1397385935816,179.23818969726562
1770645247.073037,idle,0.0,0.0,0.0,0.0,54.50916290283203,32.06494903564453,-58.58216094970703,0.032622811816099904,-0.00480221344527817,0.3302157100170626,47.64195793147546,-122.13973852004467,179.6007843017578
1770645247.1351905,idle,0.0,0.0,0.0,0.0,54.51897430419922,32.070011138916016,-58.809715270996094,0.033000945408735785,-0.004855476157385502,0.3302146841583014,47.641958027618124,-122.13973844655618,179.92822265625
1770645247.1961403,idle,0.0,0.0,0.0,0.0,54.5279426574707,32.074649810791016,-59.002723693847656,0.032491084720009084,-0.004779308990903651,0.3302178412815647,47.641958122219364,-122.13973837433471,180.2234344482422
1770645247.2573433,idle,0.0,0.0,0.0,0.0,54.53694152832031,32.07929992675781,-59.18174362182617,0.03126215885859006,-0.0045987465099043496,0.3302242300139046,47.64195821459281,-122.13973830368505,180.4888458251953
1770645247.3194442,idle,0.0,0.0,0.0,0.0,54.545101165771484,32.08351135253906,-59.33076095581055,0.02962684486564864,-0.004359596294820616,0.3302321816145844,47.641958304052125,-122.1397382353688,180.7265167236328
1770645247.3819468,idle,0.0,0.0,0.0,0.0,54.55360794067383,32.08790588378906,-59.47144317626953,0.027506586632747482,-0.0040496009160589045,0.3302413399887649,47.64195839008254,-122.13973816958915,180.93812561035156
1770645247.4442694,idle,0.0,0.0,0.0,0.0,54.560569763183594,32.09150314331055,-59.574031829833984,0.025541660903159537,-0.0037625138028752184,0.33024926507353397,47.64195844531007,-122.13973812730892,181.0654296875
1770645247.5167754,idle,0.0,0.0,0.0,0.0,54.56821060180664,32.0954475402832,-59.67155075073242,0.023240801394067718,-0.003425887822341408,0.33025808166476966,47.64195855058688,-122.13973804685844,181.28860473632812
1770645247.5836208,idle,0.0,0.0,0.0,0.0,54.57636642456055,32.09965896606445,-59.75537109375,0.02071749717236868,-0.003056242800943192,0.3302668376822167,47.64195862482046,-122.13973799011058,181.42967224121094
1770645247.6620257,idle,0.0,0.0,0.0,0.0,54.582523345947266,32.10284423828125,-59.80216598510742,0.018832562138813052,-0.0027803396773014794,0.3302729128277628,47.64195871775135,-122.13973791914891,181.584228515625
1770645247.7249708,idle,0.0,0.0,0.0,0.0,54.5900764465332,32.106754302978516,-59.83646011352539,0.0166094263649512,-0.0024538372372724143,0.33027915123931234,47.641958783034106,-122.13973786920052,181.6758575439453
1770645247.78743,idle,0.0,0.0,0.0,0.0,54.59612274169922,32.10988235473633,-59.84223937988281,0.014943956273942235,-0.0022093589573576084,0.3302833598240402,47.64195884481892,-122.13973782204292,181.74720764160156
1770645247.8490493,idle,0.0,0.0,0.0,0.0,54.60110855102539,32.11245346069336,-59.83012008666992,0.013663407590957237,-0.002020806268603375,0.33028648175381364,47.64195890331161,-122.13973777727004,181.79869079589844
1770645247.913051,idle,0.0,0.0,0.0,0.0,54.606346130371094,32.115169525146484,-59.801639556884766,0.012408493667222747,-0.0018359822326123485,0.3302893242136544,47.64195895882095,-122.13973773478038,181.83056640625
1770645247.975363,idle,0.0,0.0,0.0,0.0,54.61164855957031,32.11790466308594,-59.76523971557617,0.011204480756708407,-0.0016580839865891648,0.3302917197757146,47.64195901162137,-122.13973769437082,181.84300231933594
1770645248.0382416,idle,0.0,0.0,0.0,0.0,54.61587142944336,32.12009048461914,-59.73404312133789,0.010276555615096371,-0.001520664306342017,0.33029372904140586,47.64195906191873,-122.13973765583837,181.8360595703125
1770645248.0993237,idle,0.0,0.0,0.0,0.0,54.619754791259766,32.122093200683594,-59.70438003540039,0.009440900987633664,-0.0013970945905331447,0.3302947456944315,47.641959109884496,-122.1397376191323,181.8110809326172
1770645248.1623616,idle,0.0,0.0,0.0,0.0,54.6236572265625,32.124107360839844,-59.67375946044922,0.008611320081952907,-0.0012740561602857903,0.3302961927627711,47.64195915462581,-122.13973758496407,181.7783966064453
1770645248.2260685,idle,0.0,0.0,0.0,0.0,54.626590728759766,32.12562561035156,-59.65025329589844,0.007992624211767737,-0.0011829757117792397,0.3302970158768048,47.64195919576473,-122.13973755348643,181.74520874023438
1770645248.2878368,idle,0.0,0.0,0.0,0.0,54.629886627197266,32.12732696533203,-59.62332534790039,0.007300377297975495,-0.0010801785550920027,0.33029757271402177,47.64195923343833,-122.13973752469953,181.7135009765625
1770645248.3497674,idle,0.0,0.0,0.0,0.0,54.63275146484375,32.12881088256836,-59.5993537902832,0.006697892577906133,-0.000991228217095765,0.3302981966772441,47.64195926788676,-122.13973749834955,181.68368530273438
1770645248.412902,idle,0.0,0.0,0.0,0.0,54.63561248779297,32.13029098510742,-59.57490539550781,0.00609600523186436,-0.0009017460654308149,0.33029910793381323,47.641959299384474,-122.13973747423347,181.65576171875
1770645248.4755263,idle,0.0,0.0,0.0,0.0,54.63766860961914,32.131351470947266,-59.5570068359375,0.005662799249889587,-0.0008378305851098118,0.33029974943653745,47.64195932820595,-122.1397374522497,181.6296844482422
1770645248.5387645,idle,0.0,0.0,0.0,0.0,54.640071868896484,32.13260269165039,-59.53561019897461,0.005153654699181702,-0.0007621968402929276,0.3303006427768085,47.641959354591364,-122.13973743209364,181.60533142089844
1770645248.600869,idle,0.0,0.0,0.0,0.0,54.64197540283203,32.13358688354492,-59.51826477050781,0.004747628214464892,-0.0007020095715336495,0.3303015797610312,47.641959370889275,-122.13973741960397,181.58998107910156
1770645248.6641796,idle,0.0,0.0,0.0,0.0,54.64390182495117,32.13457489013672,-59.500457763671875,0.004336833922804609,-0.0006412893906473702,0.3303021719657469,47.64195939360344,-122.13973740213876,181.56822204589844
1770645248.7255151,idle,0.0,0.0,0.0,0.0,54.64542007446289,32.1353645324707,-59.4860725402832,0.00401019914430617,-0.000592819660999254,0.33030237705540055,47.64195941439619,-122.13973738629815,181.54791259765625
1770645248.7875483,idle,0.0,0.0,0.0,0.0,54.64689254760742,32.13612747192383,-59.47185516357422,0.0036920305607358182,-0.0005459478904036666,0.330302652009689,47.64195943337048,-122.13973737177757,181.52894592285156
1770645248.8500042,idle,0.0,0.0,0.0,0.0,54.6484375,32.13692092895508,-59.45661163330078,0.0033564559902642026,-0.0004964129254191722,0.3303028598585135,47.64195945076645,-122.1397373584755,181.51123046875
1770645248.9126735,idle,0.0,0.0,0.0,0.0,54.64960479736328,32.137516021728516,-59.444847106933594,0.0031015868908296873,-0.0004585962486020721,0.33030312398813666,47.64195946665274,-122.13973734634112,181.4947052001953
1770645248.973353,up,0.0,0.0,-50,0.0,54.650779724121094,32.13813018798828,-59.43265151977539,0.0028418301314721973,-0.0004202467900989136,0.33030325870414934,47.6419594812009,-122.13973733522215,181.479248046875
1770645249.0378942,up,0.0,0.0,-50,0.0,54.65195083618164,32.13874435424805,-59.42754364013672,-0.0007067918918830384,4.6178699122979646e-05,0.33030381753626836,47.64195949451387,-122.13973732506781,181.46482849121094
1770645249.1011195,up,0.0,0.0,-50,0.0,54.6529426574707,32.139278411865234,-59.44624328613281,-0.0003935098270322087,0.00014042024384252786,0.3303037672565309,47.64195950662595,-122.13973731572584,181.45135498046875
1770645249.1641507,up,0.0,0.0,-50,0.0,54.65393829345703,32.13981246948242,-59.487606048583984,0.0005877017915334442,0.00016419799790980992,0.3303037786610391,47.641959517743004,-122.13973730719617,181.4387664794922
1770645249.227089,up,0.0,0.0,-50,0.0,54.65507125854492,32.1403923034668,-59.56309509277344,0.0007171630577546638,0.0001835746553713767,0.3303038104814171,47.64195952786499,-122.1397372995804,181.42755126953125
1770645249.2882094,up,0.0,0.0,-50,0.0,54.655941009521484,32.14082717895508,-59.647708892822266,0.0006575583440325372,0.00011614874076735993,0.3303037435738243,47.64195953723086,-122.13973729211808,181.43356323242188
1770645249.3514743,up,0.0,0.0,-50,0.0,54.65685272216797,32.14128494262695,-59.758113861083984,0.00020825860913664093,-1.0652645117118055e-05,0.3303038141330166,47.6419595465948,-122.13973728465744,181.46449279785156
1770645249.4141164,up,0.0,0.0,-50,0.0,54.65790939331055,32.14181137084961,-59.91145706176758,0.000137805929124454,5.6042682238405746e-05,0.3303039413159209,47.6419595559568,-122.13973727719846,181.52040100097656
1770645249.4792283,up,0.0,0.0,-50,0.0,54.65877914428711,32.14224624633789,-60.05870819091797,0.00012564660140336164,-0.00015606127202237485,0.33030405305408134,47.64195956493951,-122.13973727065493,181.60108947753906
1770645249.5408306,up,0.0,0.0,-50,0.0,54.659759521484375,32.14274978637695,-60.25154113769531,0.0002369880527853832,-0.00015925703797040107,0.33030414030056665,47.64195957357724,-122.13973726426535,181.70616149902344
1770645249.602487,up,0.0,0.0,-50,0.0,54.66055679321289,32.143184661865234,-60.43653106689453,0.0003823042184991398,-0.00029720881999676865,0.330304114762173,47.64195958221313,-122.13973725787736,181.83506774902344
1770645249.6653037,up,0.0,0.0,-50,0.0,54.661521911621094,32.14371109008789,-60.682151794433594,0.0003621578248810996,-0.0002679140466765782,0.33030412050224867,47.64195959084725,-122.13973725149093,181.98709106445312
1770645249.7278304,up,0.0,0.0,-50,0.0,54.66236114501953,32.144168853759766,-60.913978576660156,0.00031340123926257697,-0.0002998719191976433,0.3303041208262831,47.641959599479634,-122.13973724510598,182.16139221191406
1770645249.7880828,up,0.0,0.0,-50,0.0,54.66324234008789,32.144649505615234,-61.17453384399414,0.00026619433018981487,-0.0002817625161249821,0.3303041272420608,47.641959607492815,-122.13973723872245,182.3570098876953
1770645249.8523505,up,0.0,0.0,-50,0.0,54.66408157348633,32.14504623413086,-61.43796920776367,0.00024664400480915044,-0.00019654130073155104,0.330304136387975,47.641959615401504,-122.1397372323403,182.5729217529297
1770645249.9143364,up,0.0,0.0,-50,0.0,54.66497802734375,32.145484924316406,-61.75804901123047,0.0002533197353516322,-0.00023861925273995416,0.3303041321576605,47.64195962330873,-122.13973722595942,182.8080291748047
1770645249.9766943,up,0.0,0.0,-50,0.0,54.665706634521484,32.14584732055664,-62.03528594970703,0.00027203558984874483,-6.87095768407377e-05,0.3303041805845696,47.64195963121453,-122.13973721957976,183.0612030029297
1770645250.0387533,up,0.0,0.0,-50,0.0,54.666507720947266,32.14624786376953,-62.35416793823242,0.00027596950467675,-5.858957919773194e-06,0.3303041889166373,47.641959639119044,-122.13973721360736,183.33128356933594
1770645250.1020427,up,0.0,0.0,-50,0.0,54.66730880737305,32.14664840698242,-62.685115814208984,0.0002709627129162584,4.8862240315188174e-05,0.3303041963137744,47.64195964678217,-122.13973720829597,183.61712646484375
1770645250.1651745,up,0.0,0.0,-50,0.0,54.66818618774414,32.14708709716797,-63.06023406982422,0.0002644061847931224,-1.3315817719225196e-05,0.3303041874696372,47.641959653963845,-122.13973720298559,183.91761779785156
1770645250.2279072,up,0.0,0.0,-50,0.0,54.668949127197266,32.14746856689453,-63.3962516784668,0.0002567767893522309,8.246648680382524e-05,0.33030420003240235,47.641959661144476,-122.1397371976761,184.2316131591797
1770645250.2897751,up,0.0,0.0,-50,0.0,54.669734954833984,32.14786911010742,-63.758026123046875,0.0002526044721236818,0.00010934786070058835,0.3303042035012977,47.64195966832415,-122.13973719236742,184.55809020996094
1770645250.3531399,up,0.0,0.0,-50,0.0,54.67045593261719,32.14826965332031,-64.12815856933594,0.00025045873203600555,0.00012229214340340512,0.3303041122028939,47.64195967550293,-122.13973718705952,184.89599609375
1770645250.414339,up,0.0,0.0,-50,0.0,54.671180725097656,32.1486701965332,-64.5058822631836,0.0002486706108467183,0.000122101553144643,0.3303041119937169,47.64195968268091,-122.13973718175235,185.24436950683594
1770645250.4779181,up,0.0,0.0,-50,0.0,54.6718635559082,32.149051666259766,-64.87203216552734,0.000246763259183801,9.757029719333825e-05,0.33030420129469173,47.64195968985814,-122.13973717644579,185.60232543945312
1770645250.541088,up,0.0,0.0,-50,0.0,54.67255401611328,32.14943313598633,-65.24383544921875,0.00024378297896688995,3.8202566387163696e-05,0.33030419314076853,47.64195969652007,-122.13973717113983,185.96896362304688
1770645250.6012876,up,0.0,0.0,-50,0.0,54.673274993896484,32.14983367919922,-65.63976287841797,0.00024056434988273208,2.431558885018543e-06,0.3303041885324161,47.64195970297554,-122.13973716583442,186.34352111816406
1770645250.674496,up,0.0,0.0,-50,0.0,54.67399215698242,32.15023422241211,-66.04078674316406,0.0002373457094790791,-3.089267549737209e-05,0.3303041845260006,47.64195970943045,-122.13973716052945,186.72528076171875
